global_step,predictor_x_gap_mse,x2_mean,phi,predictor_gap_over_x2,predictor_gap_over_phi,fpc_expected_bias_ratio,v_clean_nrmse_fpc,v_clean_nrmse_bc,v_nrmse_ratio_fpc_over_bc,clamp_fraction_fpc,clamp_fraction_bc,clamp_fraction_delta,update_cosine_fpc_bc,update_norm_ratio_fpc_over_bc
609,1.7924104245501965e-09,3.2360417055625753e-12,3.4011442103967075e-08,553.8897788211885,0.05270021832861744,-276.94488941059427,19.871679615426427,29.17593721903443,0.6810982442909189,0.9999290364768134,0.9317423354837668,0.06818670099304662,0.9992249100817534,1.0084557468013766
610,1.7932414374659943e-09,2.951390939779816e-12,3.4011442103967075e-08,607.5919707200078,0.05272465166235429,-303.7959853600039,19.86535073054361,29.157350211441173,0.681315365987838,0.9999290364768134,0.9319070489825393,0.06802198749427409,0.9992277774708341,1.0084378029890053
611,1.7925484477205275e-09,3.0074392590884264e-12,3.4011442103967075e-08,596.0381219017073,0.05270427646793153,-298.01906095085366,19.861205519691335,29.141771635550114,0.681537339873414,0.9999303385598076,0.9320812676871699,0.06784907087263779,0.9992303543075459,1.008419334478731
612,1.7936321502583992e-09,3.3203247848610908e-12,3.4011442103967075e-08,540.197801864566,0.05273613934909249,-270.098900932283,19.849970115356328,29.117066413340815,0.6817297399940503,0.9999308593930054,0.9321669447481915,0.06776391464481389,0.9992325639462142,1.0084023743540593
613,1.793978085636638e-09,2.803037891415098e-12,3.4011442103967075e-08,640.0120708789128,0.05274631049611946,-320.0060354394564,19.848895331387368,29.105836631244568,0.6819558421516031,0.9999305989764066,0.9323648613633173,0.06756573761308916,0.9992367253293584,1.0083765175564106
614,1.7938847565244573e-09,2.9664548638958977e-12,3.4011442103967075e-08,604.7234287490613,0.05274356644569386,-302.36171437453066,19.839140413311824,29.081999494093786,0.6821793810064856,0.9999312500179036,0.9324906425805618,0.06744060743734182,0.9992385333868367,1.0083544600583423
615,1.79375890244314e-09,3.0609047759786023e-12,3.4011442103967075e-08,586.022445559306,0.05273986610035324,-293.011222779653,19.83057043923469,29.0604045935776,0.6823914090864819,0.9999322916842991,0.9326394706668045,0.06729282101749452,0.9992415366298988,1.0083242317508607
616,1.793795633341161e-09,3.3582015492254694e-12,3.4011442103967075e-08,534.1536554751693,0.052740946057442645,-267.07682773758467,19.81923861392514,29.03523218085524,0.6825927373500811,0.9999324218925985,0.9327763195895001,0.06715610230309836,0.9992428978862573,1.008317123348328
617,1.7938659369393757e-09,3.725966918454952e-12,3.4011442103967075e-08,481.4497756419261,0.05274301311469943,-240.72488782096306,19.802244607858412,29.000823736866714,0.6828166257458821,0.9999326823091973,0.9329112153877043,0.067021466921493,0.9992459666540849,1.0082848706168028
618,1.7937419444856268e-09,3.882122507833989e-12,3.4011442103967075e-08,462.05186489244414,0.0527393675046906,-231.02593244622207,19.780039251603647,28.958715781545894,0.6830426943244696,0.9999335937672933,0.933062517431636,0.0668710763356572,0.9992495606206594,1.008259293240991
619,1.7925304958185604e-09,3.3073064748694024e-12,3.4011442103967075e-08,541.9910460186013,0.052703748648443245,-270.99552300930065,19.768378745179106,28.931621598984794,0.6832793204330024,0.9999324218925985,0.9332000173958288,0.06673240449676966,0.9992486328128352,1.008265412802742
620,1.7922774047253513e-09,2.994147581292942e-12,3.4011442103967075e-08,598.5935415886896,0.052696307297017,-299.2967707943448,19.759768260798833,28.90976386443128,0.6834980857491536,0.9999334635589938,0.9333531423559525,0.06658032120304136,0.9992488758102005,1.008252775978962
621,1.7926500926571291e-09,2.974842432091057e-12,3.4011442103967075e-08,602.6033760037002,0.052707265019145876,-301.3016880018501,19.752670534664986,28.889445567326987,0.6837331124486725,0.9999345052253893,0.9335177256464257,0.06641677957896365,0.9992526805081398,1.0082211501554326
622,1.7917851363717176e-09,2.8477596505381527e-12,3.4011442103967075e-08,629.1911383859648,0.05268183368686754,-314.5955691929824,19.746769152143795,28.87159949534242,0.6839513396315072,0.9999372395996772,0.9336497568620424,0.0662874827376347,0.9992563156659339,1.008193046269001
623,1.7917983739897245e-09,2.7505866226106306e-12,3.4011442103967075e-08,651.4240850517541,0.05268222289759158,-325.71204252587705,19.743403206987445,28.857975454162325,0.6841575992864655,0.9999371093913778,0.9337276214250986,0.06620948796627918,0.9992588048243481,1.0081672193914706
624,1.7921643102528583e-09,3.3999870654471866e-12,3.4011442103967075e-08,527.1091553453136,0.05269298210803656,-263.5545776726568,19.73086763221543,28.8298779996538,0.6843895639257428,0.9999378906411743,0.9338823088848154,0.06605558175635892,0.9992593356541093,1.0081596011671727
625,1.7920742431012317e-09,3.269977165474338e-12,3.4011442103967075e-08,548.0387637022768,0.05269033396535119,-274.0193818511384,19.72184798291921,28.807376743336928,0.6846110341331522,0.9999412760569594,0.9340491057163787,0.06589217034058065,0.9992646222302418,1.0081118580532005
626,1.7923573252348727e-09,3.8517982601086245e-12,3.4011442103967075e-08,465.3300106076497,0.052698657109450035,-232.66500530382484,19.701026128031703,28.767196389329325,0.6848434536825231,0.9999403645988634,0.9341965015113277,0.06574386308753566,0.9992699007011153,1.0080644906202556
627,1.792858773586258e-09,3.796934018420526e-12,3.4011442103967075e-08,472.1859176083506,0.05271340062870018,-236.0929588041753,19.68204833400405,28.73061639419495,0.6850548579939562,0.999940234390564,0.9343261889775549,0.06561404541300901,0.9992716245215723,1.0080468922770394
628,1.7919189025884318e-09,3.257005890968538e-12,3.4011442103967075e-08,550.1736756317525,0.052685766663784696,-275.08683781587627,19.671030429951504,28.705702126539293,0.6852656083184615,0.9999416666818577,0.9344449389466305,0.06549672773522715,0.9992728207702464,1.0080382186367363
629,1.7928424171761032e-09,3.4054621984918566e-12,3.4011442103967075e-08,526.4608187311788,0.05271291971965479,-263.2304093655894,19.66107388925656,28.68151656251913,0.6854963141994227,0.9999420573067559,0.9345804857863318,0.06536157152042409,0.9992772653928823,1.0080043914616181
630,1.7922630065398422e-09,3.082250774653143e-12,3.4011442103967075e-08,581.4786458254787,0.052695883963438106,-290.73932291273934,19.656647852594734,28.666070401986502,0.6857112808608943,0.999941796890157,0.9347269701231848,0.0652148267669722,0.9992785251262316,1.0079881578056387
631,1.7919457582026425e-09,3.112657195303994e-12,3.4011442103967075e-08,575.6964695328854,0.05268655626906308,-287.8482347664427,19.65050312061632,28.64771405608329,0.6859361651734851,0.999943619806349,0.9348605638383949,0.06508305596795418,0.9992789692032982,1.007981745016323
632,1.7929575196123777e-09,3.3189931600487597e-12,3.4011442103967075e-08,540.2112728626524,0.05271630394652534,-270.1056364313262,19.64297818874505,28.62770067738663,0.6861528423154598,0.9999415364735582,0.9349916835959158,0.06494985287764247,0.9992837448566341,1.0079397114745938
633,1.7930713160745277e-09,3.445226009298376e-12,3.4011442103967075e-08,520.4509983482009,0.05271964977531444,-260.22549917410043,19.630587454757794,28.60047781129627,0.6863727097246027,0.999943619806349,0.9351372564746728,0.06480636333167622,0.9992851398058066,1.00792290591208
634,1.7934716207547717e-09,3.469803633438272e-12,3.4011442103967075e-08,516.8798612899019,0.052731419481492146,-258.43993064495095,19.62047969265936,28.576480029176892,0.6865953984754819,0.999943619806349,0.9353438970458602,0.06459972276048886,0.9992896766192034,1.007881605323238
635,1.793624110809954e-09,3.3054936451236584e-12,3.4011442103967075e-08,542.6191375245722,0.05273590297427425,-271.3095687622861,19.60735171984209,28.548972540820724,0.6867971059836404,0.9999438802229479,0.9354521001426822,0.0644917800802656,0.9992954185951232,1.0078286878932097
636,1.793364060309044e-09,2.9761670372531974e-12,3.4011442103967075e-08,602.5750698335127,0.052728257003247354,-301.28753491675633,19.604023020352773,28.534756777096614,0.6870226080247481,0.9999432291814507,0.9355812667757117,0.06436196240573895,0.999297762164552,1.0078108084217148
637,1.7932856398774624e-09,3.132696028738792e-12,3.4011442103967075e-08,572.441636030493,0.052725951295910935,-286.2208180152465,19.59353007297279,28.51095608757436,0.6872280962023591,0.999943619806349,0.9357539229807492,0.06418969682559979,0.9993019299164494,1.0077688088774284
638,1.7940050472306059e-09,3.0518995978629172e-12,3.4011442103967075e-08,587.8322630557218,0.05274710321740089,-293.9161315278609,19.587656111004005,28.493736579540446,0.6874372568274765,0.9999440104312473,0.9358823083639822,0.06406170206726508,0.9993047770005182,1.0077442438121396
639,1.7928763318217868e-09,2.528814677203175e-12,3.4011442103967075e-08,708.9789330883974,0.05271391687365902,-354.4894665441987,19.590704816411584,28.489279359726808,0.6876518204986791,0.9999437500146484,0.9360191572866778,0.06392459272797064,0.9993063000505563,1.0077251447697246
640,1.7947537194004318e-09,4.009685736952198e-12,3.4011442103967075e-08,447.60458478340547,0.05276911557922717,-223.80229239170274,19.574680177142582,28.45697627806915,0.6878692938373829,0.9999458333474393,0.9361366051727591,0.06380922817468017,0.9993091563474736,1.00770795384555
641,1.7932321298493528e-09,3.26264654264489e-12,3.4011442103967075e-08,549.625007309451,0.05272437800101958,-274.8125036547255,19.568442500395413,28.439054940218508,0.6880834310960778,0.9999445312644449,0.9362798343021265,0.0636646969623185,0.9993116464782736,1.0076908161052134
642,1.7920924835754316e-09,3.1274348121217507e-12,3.4011442103967075e-08,573.0231295723216,0.052690870269402744,-286.5115647861608,19.56243714000103,28.421464055429027,0.6882980096257301,0.9999458333474393,0.9364117353094439,0.0635340980379953,0.9993123379341331,1.0076805735470686
643,1.793038416734611e-09,2.881795076082388e-12,3.4011442103967075e-08,622.1949754915015,0.0527186824731984,-311.09748774575075,19.56031565447698,28.408744054872646,0.6885315175037459,0.9999449218893433,0.9365863446389727,0.0633585772503705,0.9993149211128539,1.00765532417077
644,1.7936279948278567e-09,3.6206963394635644e-12,3.4011442103967075e-08,495.38205545665755,0.0527360171716638,-247.69102772832878,19.545371542929793,28.377690823535097,0.6887583512158008,0.9999462239723375,0.9366916831532075,0.06325454081913,0.999316663089282,1.0076359711629126
645,1.7921304774913783e-09,2.954030835280986e-12,3.4011442103967075e-08,606.6729081116418,0.05269198736158104,-303.3364540558209,19.5424249086314,28.364426046832328,0.6889765679152127,0.9999455729308404,0.9368379070734617,0.06310766585737869,0.9993169470480927,1.007621244494075
646,1.7920876042405282e-09,3.576301041230952e-12,3.4011442103967075e-08,501.10088149170383,0.05269072680783213,-250.55044074585192,19.521831449099526,28.325869037510472,0.6891873793262188,0.9999475260553318,0.9369830893273204,0.06296443672801127,0.9993206965294816,1.0075927732660184
647,1.792395587633463e-09,3.424562932265559e-12,3.4011442103967075e-08,523.393969708036,0.05269978209552011,-261.696984854018,19.51076837876894,28.30097280611656,0.6894027464155636,0.9999475260553318,0.9371242351238971,0.06282329093143466,0.9993229472878152,1.0075732853647457
648,1.7928277563376961e-09,3.3801189779713638e-12,3.4011442103967075e-08,530.4037425965676,0.05271248866358953,-265.2018712982838,19.50260352121546,28.279623192486397,0.6896344901228069,0.9999480468885295,0.9372212403069686,0.06272680658156078,0.9993245049506346,1.0075583917203832
649,1.791458592422326e-09,2.8873339424879854e-12,3.4011442103967075e-08,620.4542419082445,0.052672232684111066,-310.22712095412226,19.500335935583404,28.26700085335392,0.689862219085392,0.9999498698047214,0.937400927760175,0.06254894204454635,0.9993276427429346,1.007533365085453
650,1.791277474899423e-09,2.941247510031274e-12,3.4011442103967075e-08,609.019631564559,0.052666907490243976,-304.5098157822795,19.494540746009083,28.24924724877784,0.6900906269936974,0.9999494791798231,0.9375303548098034,0.062419124370019695,0.9993298436608316,1.0075163135874263
651,1.7913191080909438e-09,3.082508843903138e-12,3.4011442103967075e-08,581.1237530214958,0.052668131583929675,-290.5618765107479,19.492022162398193,28.236396254546978,0.690315505798986,0.9999496093881226,0.937669026648691,0.06228058273943158,0.9993338710649519,1.007490155233412
652,1.7916974036124331e-09,3.330353080550252e-12,3.4011442103967075e-08,537.9902251434563,0.05267925417968239,-268.99511257172816,19.476988307946346,28.205934633726635,0.690528024008719,0.9999498698047214,0.9377993651564154,0.06215050464830608,0.9993374161373417,1.0074545262014725
653,1.7915895428295727e-09,3.3583406404216863e-12,3.4011442103967075e-08,533.4746336525927,0.052676082870964265,-266.73731682629636,19.464680614220086,28.178507722169268,0.690763357880246,0.9999489583466254,0.9379303547056368,0.062018603640988636,0.9993389023194046,1.0074402114502574
654,1.793212291377792e-09,3.9372845466869116e-12,3.4011442103967075e-08,455.4439157532361,0.05272379471285732,-227.72195787661806,19.44487435141804,28.14112936789219,0.6909770427907488,0.9999498698047214,0.9380829588325628,0.0618669109721586,0.9993396754537321,1.007430298529976
655,1.7921041300749043e-09,3.2967335861266167e-12,3.4011442103967075e-08,543.5999249731535,0.05269121269826646,-271.79996248657676,19.435608052125975,28.11899242227236,0.6911914822641906,0.9999490885549248,0.9382086098415079,0.061740478713417,0.9993423450240576,1.0074055444536885
656,1.7918455490902403e-09,2.7581360417975187e-12,3.4011442103967075e-08,649.6581466382157,0.05268360993376522,-324.82907331910786,19.434790521188614,28.109478642805335,0.6913963353127852,0.9999509114711168,0.9383578285526488,0.06159308291846799,0.9993428306227453,1.007396772275008
657,1.793080932547947e-09,3.1794826215503576e-12,3.4011442103967075e-08,563.9536823993135,0.05271993251761598,-281.97684119965675,19.42680741520198,28.089632382968873,0.691600628671122,0.9999502604296197,0.9384578285266072,0.061492431903012526,0.999345355643647,1.0073721546795829
658,1.7945749848332339e-09,3.792972328129457e-12,3.4011442103967075e-08,473.13157850488375,0.052763860448713985,-236.56578925244187,19.409376009268318,28.05567530043305,0.6918163901393857,0.9999500000130208,0.9386134274444199,0.061336572568600894,0.9993466643258831,1.0073564971338387
659,1.7935351262840549e-09,3.014215249678526e-12,3.4011442103967075e-08,595.0255631130989,0.052733286662809804,-297.51278155654944,19.40147935113077,28.035792277081867,0.6920253638414456,0.9999510416794162,0.938707828461503,0.06124321321791323,0.9993510209090414,1.0073303878190087
660,1.7931836351151578e-09,3.403009231683602e-12,3.4011442103967075e-08,526.9405731902759,0.05272295216514803,-263.47028659513796,19.386491207671202,28.005454168365432,0.6922398433934313,0.9999518229292128,0.9388478023833848,0.06110402054582798,0.9993544271422975,1.0072891790034812
661,1.7929738998362167e-09,3.4860643643901375e-12,3.4011442103967075e-08,514.3261031412095,0.05271678555573758,-257.16305157060475,19.368290232688953,27.97091006760657,0.6924440494025823,0.9999532552205065,0.9389685054769517,0.06098474974355476,0.9993554683341719,1.0072771100829503
662,1.7931826200241337e-09,3.1931949855969043e-12,3.4011442103967075e-08,561.5637717434703,0.05272292231957368,-280.78188587173514,19.359190247283454,27.948720276623458,0.6926682172090591,0.9999542968869018,0.9391160314802002,0.060838265406701716,0.9993603057976428,1.0072352745157234
663,1.7917505464559282e-09,2.8923886454461167e-12,3.4011442103967075e-08,619.4708824061132,0.05268081667865943,-309.7354412030566,19.354325879995997,27.93333418635167,0.6928756070033556,0.9999539062620035,0.9391830887544039,0.060770817507599606,0.9993617988698262,1.0072248220373443
664,1.791930784331267e-09,3.0952389778164024e-12,3.4011442103967075e-08,578.931319091691,0.052686116009243174,-289.4656595458455,19.34836474792731,27.916268333716335,0.693085641556146,0.9999546875118002,0.9393248855924777,0.060629801919322414,0.9993646635901025,1.00720374787244
665,1.7920619232142503e-09,2.5986092735713944e-12,3.4011442103967075e-08,689.6234618417,0.052689971737635476,-344.81173092085,19.35034584318977,27.91047133733541,0.693300575590965,0.9999553385532972,0.939444156394751,0.06051118215854631,0.9993641314704859,1.0071978422781234
666,1.7926118874125534e-09,3.5590389870912318e-12,3.4011442103967075e-08,503.67863176391836,0.05270614171351071,-251.83931588195918,19.335805463946443,27.88054487977742,0.6935232273014603,0.9999566406362915,0.9395744949024752,0.060382145733816214,0.9993680056270449,1.0071721945418635
667,1.792007236707127e-09,3.12987859065186e-12,3.4011442103967075e-08,572.5484822508421,0.052688363852061076,-286.27424112542104,19.329204969516752,27.861792616470314,0.6937530989334268,0.999955598969896,0.9397295729870904,0.060226025982805735,0.9993697962971614,1.0071591239203743
668,1.7922244081695048e-09,3.0323754417911293e-12,3.4011442103967075e-08,591.0298518678459,0.052694749099170386,-295.51492593392294,19.321275872153883,27.842007694783874,0.6939613006347123,0.999955598969896,0.9398592604533176,0.06009633851657851,0.9993723774265608,1.0071344273361813
669,1.7920874702330193e-09,3.2862738748634026e-12,3.4011442103967075e-08,545.3250515547824,0.05269072286776077,-272.6625257773912,19.310168115653333,27.816848590077694,0.6941896402506679,0.9999550781366984,0.9399869947950534,0.05996808334164496,0.9993736144584253,1.0071218057300346
670,1.7931558602278852e-09,3.6920700005355324e-12,3.4011442103967075e-08,485.6776442396241,0.052722135531522565,-242.83882211981205,19.29696896702914,27.789546779090493,0.694396678018104,0.9999566406362915,0.9401289218414266,0.0598277187948649,0.9993763950416612,1.007093894682779
671,1.7920382367959725e-09,2.406555623697993e-12,3.4011442103967075e-08,744.648583705814,0.05268927531264398,-372.324291852907,19.299821847984994,27.785638456377395,0.6945970263841562,0.9999582031358846,0.9402319166062717,0.059726286529612885,0.9993759632577551,1.0070913947516797
672,1.7929559101584394e-09,2.8621690480243296e-12,3.4011442103967075e-08,626.4325691719935,0.05271625662556984,-313.21628458599673,19.297945367587705,27.774419956204884,0.6948100229641876,0.999957421886088,0.9404157707250597,0.059541651161028344,0.9993781793605381,1.0070635186610573
673,1.7932899256814013e-09,3.3046590104458803e-12,3.4011442103967075e-08,542.6550576059108,0.05272607730656128,-271.3275288029554,19.286503298978893,27.749825915393956,0.6950134879325454,0.9999575520943875,0.9405069165346571,0.059450635559730326,0.9993792648721641,1.007054224650503
674,1.793691060602636e-09,3.331063352939197e-12,3.4011442103967075e-08,538.4740158183887,0.052737871423376693,-269.23700790919435,19.275134262260725,27.72538592961923,0.695216085041722,0.999957421886088,0.9406759269073107,0.05928149497877735,0.9993807448438251,1.007037365230906
675,1.7929875998049912e-09,3.2554270903996715e-12,3.4011442103967075e-08,550.7687778026276,0.0527171883604388,-275.3843889013138,19.263750918056402,27.701024118135823,0.695416560626163,0.9999589843856812,0.9407817862547432,0.05917719813093799,0.9993833737785094,1.0070177919055594
676,1.7938029492122263e-09,3.2683372660864716e-12,3.4011442103967075e-08,548.8426692757256,0.0527411611577328,-274.4213346378628,19.25585304818577,27.681745141800057,0.6956155744353343,0.9999610677184719,0.9409057445557957,0.05905532316267626,0.9993854858316097,1.0070049457091852
677,1.794804951280055e-09,3.3022485590842497e-12,3.4011442103967075e-08,543.5099506191546,0.05277062189229283,-271.7549753095773,19.25032645407758,27.66508364132074,0.6958347461970139,0.9999601562603759,0.9410291820236505,0.058930974236725456,0.9993871635355578,1.0069900475180973
678,1.7932997854576747e-09,2.7999551667265966e-12,3.4011442103967075e-08,640.474464294443,0.052726367202421714,-320.2372321472215,19.248369728743576,27.654015580680635,0.696042485135167,0.9999589843856812,0.9411263174150215,0.05883266697065964,0.9993888055293787,1.006979346891064
679,1.79334076288571e-09,2.9948315730084195e-12,3.4011442103967075e-08,598.8118928117992,0.05272757201543465,-299.4059464058996,19.24338306892758,27.63860544751921,0.6962501456691561,0.9999597656354777,0.9412588694638361,0.05870089617164162,0.9993906250444723,1.0069548893984845
680,1.7938882447962197e-09,3.452986242780789e-12,3.4011442103967075e-08,519.5179241002564,0.052743669007406825,-259.7589620501282,19.230077378479546,27.611605912857478,0.6964490743193233,0.9999606770935737,0.9413313954866157,0.05862928160695791,0.9993947125223274,1.0069202023126833
681,1.793264069018526e-09,3.084256325620991e-12,3.4011442103967075e-08,581.4251085818771,0.05272531707232022,-290.71255429093856,19.226594784463703,27.59809258419295,0.6966638989926393,0.9999622395931668,0.9414543121212728,0.058507927471893886,0.9993956743303495,1.0069031518097207
682,1.7922250582662375e-09,2.648447634522054e-12,3.4011442103967075e-08,676.7077569912638,0.05269476821323003,-338.3538784956319,19.227380779712902,27.591041606761657,0.696870420977543,0.9999621093848673,0.9416011870830242,0.05836092230184315,0.9993979910293403,1.0068765536318618
683,1.7928605069254393e-09,3.0033991435938834e-12,3.4011442103967075e-08,596.9438030737709,0.0527134515921135,-298.47190153688547,19.22120726844205,27.574258870580632,0.6970706759030767,0.9999621093848673,0.9416954578918079,0.058266651493059506,0.9994017443465835,1.0068451426825247
684,1.7931948057794478e-09,3.4762011742810382e-12,3.4011442103967075e-08,515.8489730245038,0.05272328060356755,-257.9244865122519,19.212930930976825,27.55384476862877,0.6972867522594004,0.9999605468852742,0.9418225411920466,0.05813800569322768,0.9994044020382451,1.0068199435478022
685,1.7932115009078832e-09,2.958074976799714e-12,3.4011442103967075e-08,606.208941616458,0.0527237714715638,-303.104470808229,19.21146627132118,27.54341277823015,0.6974976712582835,0.9999606770935737,0.9419369942872411,0.058023682806332605,0.9994059551771509,1.0068038678511602
686,1.793187496981396e-09,3.167687148803488e-12,3.4011442103967075e-08,566.0873099979984,0.05272306571123721,-283.0436549989992,19.20265752589178,27.522643181260296,0.6977039741214444,0.9999614583433702,0.942052489048831,0.057908969294539245,0.9994100521561344,1.0067797227332287
687,1.792787100615682e-09,3.6088387487565475e-12,3.4011442103967075e-08,496.7767266502002,0.05271129330933522,-248.3883633251001,19.189903557794395,27.49564445573184,0.6979252146168191,0.9999608073018731,0.942176577558183,0.05778422974369017,0.9994094636065409,1.0067766436454602
688,1.7923106054861323e-09,2.9108473688274142e-12,3.4011442103967075e-08,615.7350002889826,0.05269728346147011,-307.8675001444913,19.184811310171373,27.480377225761735,0.6981276549648814,0.9999623698014662,0.9422931139861682,0.057669255815297964,0.9994105072200941,1.0067709240145433
689,1.7924299431886555e-09,3.060353304076647e-12,3.4011442103967075e-08,585.6937958114146,0.05270079221308841,-292.8468979057073,19.17884439253944,27.46343037175317,0.698341180723926,0.9999619791765679,0.9424186347868139,0.057543344389754066,0.9994126053345235,1.0067463298582833
690,1.792012999180991e-09,3.0264059698568453e-12,3.4011442103967075e-08,592.1257812169055,0.05268853327956863,-296.06289060845273,19.174487139382286,27.449035274477588,0.6985486720260414,0.9999606770935737,0.9425224108014555,0.05743826629211815,0.9994164710651967,1.0067042432881768
691,1.7927661433728343e-09,3.2719979237946458e-12,3.4011442103967075e-08,547.911760681591,0.052710677127204994,-273.9558803407955,19.167861636650123,27.430948123895817,0.6987677403666736,0.9999606770935737,0.9426517076427845,0.057308969450789206,0.9994188670919796,1.0066786745450458
692,1.7924827083752724e-09,3.4793680233110442e-12,3.4011442103967075e-08,515.1747950679578,0.05270234360824701,-257.5873975339789,19.155819026438095,27.40533849374369,0.6989812963197348,0.9999614583433702,0.9427674628209732,0.057193995522397,0.9994201670004936,1.0066619344802885
693,1.792771537781947e-09,3.833595113570612e-12,3.4011442103967075e-08,467.6475957087078,0.052710835732920576,-233.8237978543539,19.13600886126017,27.369534492221863,0.6991718791088107,0.9999617187599691,0.9428778794588856,0.05708383930108352,0.9994225308914025,1.006644011324254
694,1.7919215115425515e-09,2.8132911534706542e-12,3.4011442103967075e-08,636.9484755717244,0.05268584337191462,-318.4742377858622,19.13290772498739,27.356483336388003,0.6993920779114876,0.9999619791765679,0.9429906398461876,0.056971339330380386,0.9994231427212813,1.0066377864648297
695,1.793293096725837e-09,4.373003328437448e-12,3.4011442103967075e-08,410.0827193668322,0.05272617054119762,-205.0413596834161,19.1132943907154,27.320117280169917,0.6996051369292118,0.9999626302180651,0.9431113429397544,0.056851287278310604,0.9994268680074899,1.0066114134130157
696,1.791727758121772e-09,3.1926889753602715e-12,3.4011442103967075e-08,561.1970887078309,0.05268014665902055,-280.59854435391543,19.108881011024604,27.30598334565222,0.6998056348725931,0.9999614583433702,0.9432241033270564,0.0567373550163138,0.9994291411964892,1.0065947378601632
697,1.791984846886938e-09,3.020618149945946e-12,3.4011442103967075e-08,593.251036023539,0.05268770554947806,-296.6255180117695,19.100557747267608,27.286251188002975,0.7000066669350902,0.9999625000097656,0.9433537907932836,0.05660870921648198,0.9994289508019109,1.0065892449690763
698,1.7929815612949199e-09,3.4262040748019892e-12,3.4011442103967075e-08,523.3142924793648,0.05271701081695056,-261.6571462396824,19.090479333576713,27.264108613953532,0.7002055194207366,0.9999627604263644,0.9434550928502362,0.05650766757612823,0.999430348065492,1.0065758344723204
699,1.793324664986299e-09,3.07722165451596e-12,3.4011442103967075e-08,582.7739650650499,0.052727098707088534,-291.38698253252494,19.08389685577681,27.246980742622892,0.7004040937983107,0.9999632812595621,0.9435713688616227,0.05639191239793948,0.9994313409910532,1.0065621117301866
700,1.7936067796662224e-09,2.9550111976466455e-12,3.4011442103967075e-08,606.9712294473337,0.05273539340623893,-303.48561472366686,19.079628604033854,27.232727280834442,0.7006139490649367,0.9999632812595621,0.9436730615434735,0.056290219716088614,0.9994349768985937,1.0065257097336626
701,1.7945131371082586e-09,3.13768600961005e-12,3.4011442103967075e-08,571.9224714047407,0.05276204200994311,-285.96123570237035,19.072336975436848,27.214499551936125,0.7008152745575651,0.999963541676161,0.9437907698461537,0.05617277183000734,0.9994374771685384,1.0065028714693196
702,1.7956270387351523e-09,4.031232231030465e-12,3.4011442103967075e-08,445.4288256859252,0.05279479280079428,-222.7144128429626,19.05423529091226,27.180555404789676,0.7010245010502831,0.9999636718844604,0.9438920719031063,0.05607159998135417,0.9994404427523012,1.0064836435800122
703,1.794381328373836e-09,3.5570481277010628e-12,3.4011442103967075e-08,504.4579842481786,0.05275816658666586,-252.2289921240893,19.04035553633371,27.153014509607168,0.7012243715922197,0.9999641927176581,0.9440220197859324,0.0559421729317258,0.999440387776032,1.00647958836273
704,1.7934827764315673e-09,2.9516749764753313e-12,3.4011442103967075e-08,607.6152661541379,0.0527317474792513,-303.80763307706894,19.037542223652714,27.141007589806225,0.7014309310610467,0.9999660156338501,0.9441703270389773,0.055795688594872765,0.9994420058446619,1.0064632289294104
705,1.7936396199934181e-09,3.341232572374748e-12,3.4011442103967075e-08,536.8197457498765,0.052736358973270614,-268.40987287493823,19.030181651445307,27.122405949853032,0.701640617231025,0.9999654948006524,0.9442843895092735,0.05568110529137883,0.9994432312134487,1.0064481743072529
706,1.7937061287681047e-09,3.151145573760695e-12,3.4011442103967075e-08,569.2235051608322,0.05273831445561927,-284.6117525804161,19.021161480504915,27.101542537456286,0.7018479281840249,0.9999657552172513,0.9443853009413279,0.05558045427592337,0.9994455653191303,1.006431124675222
707,1.7931569367358006e-09,3.2868920252392603e-12,3.4011442103967075e-08,545.5478680061821,0.052722167182868374,-272.77393400309103,19.01261969100519,27.081334423270558,0.7020562352595133,0.9999665364670478,0.9444675925865644,0.05549894388048336,0.9994506293222611,1.006393180090278
708,1.7944924959854758e-09,3.999980190515761e-12,3.4011442103967075e-08,448.6253457555479,0.052761435122333944,-224.31267287777396,18.995066043269667,27.048258953876427,0.7022657567594525,0.9999661458421495,0.9445379050682539,0.05542824077389563,0.99945073538988,1.0063932420849455
709,1.7928901153196313e-09,2.9934882081602952e-12,3.4011442103967075e-08,598.9300744302867,0.05271432213427109,-299.46503721514335,18.99072362305876,27.034461473492584,0.7024635442314711,0.999967187508545,0.9446612123278093,0.05530597518073563,0.9994556307821848,1.006361612540468
710,1.7935126431526168e-09,3.3223909916451403e-12,3.4011442103967075e-08,539.825880717467,0.05273262561670158,-269.9129403587335,18.977886035875468,27.008557642125997,0.7026619594922437,0.999967187508545,0.944784910212263,0.05518227729628195,0.9994577066591358,1.0063361818531136
711,1.7934240806660137e-09,3.1460147995181077e-12,3.4011442103967075e-08,570.0621881819254,0.052730021713981653,-285.0310940909627,18.97453698365112,26.996273419473404,0.7028576384903588,0.999967187508545,0.944914858095089,0.055052329413455885,0.999458326778877,1.006332485163222
712,1.7945277453295421e-09,3.524702753806297e-12,3.4011442103967075e-08,509.12881756955153,0.052762471518966535,-254.56440878477576,18.965863481937994,26.97669766938782,0.7030461516963127,0.9999664062587483,0.9449832174522871,0.05498318880646125,0.9994602604893703,1.0063164521870405
