global_step,phi,x2_mean,bc_clean_nrmse,negative_fraction,clamp_fraction,active_fraction,update_cosine_to_floor,update_norm_ratio_to_floor,active_update_energy_fraction
706,3.4011442103967075e-08,3.3623788328665747e-12,26.60634162476977,0.506928644028999,1.0,0.0,1.0,1.0,0.0
707,3.4011442103967075e-08,3.0426583773650654e-12,26.588725708531793,0.506947654440715,1.0,0.0,1.0,1.0,0.0
708,3.4011442103967075e-08,3.9228958474192205e-12,26.561393759313784,0.5069291648621966,1.0,0.0,1.0,1.0,0.0
709,3.4011442103967075e-08,3.4401476679303905e-12,26.540312553629466,0.5069210919476324,1.0,0.0,0.9999999999999999,1.0,0.0
710,3.4011442103967075e-08,3.2990740761841877e-12,26.513156553727136,0.5069973940110953,1.0,0.0,1.0,1.0,0.0
711,3.4011442103967075e-08,3.978888173303735e-12,26.48546866127849,0.5069570294382736,1.0,0.0,1.0,1.0,0.0
712,3.4011442103967075e-08,3.285659207714482e-12,26.466423356558394,0.5069769513080856,1.0,0.0,0.9999999999999999,1.0,0.0
713,3.4011442103967075e-08,3.558111587158003e-12,26.440032502166908,0.5069937481787115,1.0,0.0,0.9999999999999999,1.0,0.0
714,3.4011442103967075e-08,3.2984015415131607e-12,26.427349215828674,0.5070121075489303,1.0,0.0,0.9999999999999999,1.0,0.0
715,3.4011442103967075e-08,3.5323189027317775e-12,26.40241860052595,0.5069751283918936,1.0,0.0,1.0000000000000002,1.0,0.0
716,3.4011442103967075e-08,3.795138319876397e-12,26.375446621241352,0.5069709617263121,1.0,0.0,1.0000000000000002,1.0,0.0
717,3.4011442103967075e-08,3.7294740378121235e-12,26.346346827894976,0.5069854148475482,1.0,0.0,0.9999999999999999,1.0,0.0
718,3.4011442103967075e-08,3.0227442993012486e-12,26.331205063680297,0.507024867962274,1.0,0.0,1.0,1.0,0.0
719,3.4011442103967075e-08,2.7774359074167146e-12,26.322205208946656,0.5070154929647154,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
720,3.4011442103967075e-08,3.5083835379619433e-12,26.299581262382986,0.5070279929614602,1.0,0.0,0.9999999999999999,1.0,0.0
721,3.4011442103967075e-08,2.82209147085099e-12,26.28916318468676,0.5070087221331453,1.0,0.0,1.0,1.0,0.0
722,3.4011442103967075e-08,3.656431340636309e-12,26.258691606572935,0.5070067690086539,1.0,0.0,1.0,1.0,0.0
723,3.4011442103967075e-08,4.8550744414779434e-12,26.217071893247837,0.507027341919963,1.0,0.0,0.9999999999999999,1.0,0.0
724,3.4011442103967075e-08,3.0842496703169066e-12,26.204192466874296,0.5069769513080856,1.0,0.0,1.0,1.0,0.0
725,3.4011442103967075e-08,2.8919247728624966e-12,26.195305356447996,0.5069635398532448,1.0,0.0,0.9999999999999999,1.0,0.0
726,3.4011442103967075e-08,3.0613254144014996e-12,26.180488993275443,0.5070096335912413,1.0,0.0,0.9999999999999999,1.0,0.0
727,3.4011442103967075e-08,2.886272522876019e-12,26.164936351341098,0.506979815890673,1.0,0.0,1.0,1.0,0.0
728,3.4011442103967075e-08,3.74562714071305e-12,26.140873917086818,0.5069240867385191,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
729,3.4011442103967075e-08,2.890117583226235e-12,26.13256184652902,0.5069851544309494,1.0,0.0,1.0,1.0,0.0
730,3.4011442103967075e-08,3.023953383760991e-12,26.116915195726957,0.5069863263056442,1.0,0.0,0.9999999999999999,1.0,0.0
731,3.4011442103967075e-08,2.6596058524765794e-12,26.112369310067493,0.5069761700582891,1.0,0.0,1.0000000000000002,1.0,0.0
732,3.4011442103967075e-08,3.759392576120025e-12,26.087571562692784,0.5069127586164691,1.0,0.0,1.0,1.0,0.0
733,3.4011442103967075e-08,3.6150174297193758e-12,26.067994583349698,0.5070046856758631,1.0,0.0,1.0000000000000002,1.0,0.0
734,3.4011442103967075e-08,3.6591682630266e-12,26.03840889775574,0.5070296856693527,1.0,0.0,0.9999999999999999,1.0,0.0
735,3.4011442103967075e-08,2.8424106904411168e-12,26.029239965723246,0.5070055971339591,1.0,0.0,1.0000000000000002,1.0,0.0
736,3.4011442103967075e-08,3.300881815951636e-12,26.01145996661323,0.5069428367336363,1.0,0.0,1.0,1.0000000000000002,0.0
737,3.4011442103967075e-08,3.1033096490077983e-12,25.99807478568026,0.5069634096449454,1.0,0.0,1.0000000000000002,1.0,0.0
738,3.4011442103967075e-08,3.5870420601612325e-12,25.97687869826141,0.506978904432577,1.0,0.0,1.0,1.0,0.0
739,3.4011442103967075e-08,3.1921018901353865e-12,25.9627167746787,0.5068867169565842,1.0,0.0,1.0000000000000002,1.0,0.0
740,3.4011442103967075e-08,3.5209471769379027e-12,25.94202317032845,0.5069582013129684,1.0,0.0,1.0,1.0,0.0
741,3.4011442103967075e-08,3.1899257040843685e-12,25.926014334166364,0.5069544252722851,1.0,0.0,1.0,1.0,0.0
742,3.4011442103967075e-08,3.865700882055281e-12,25.894581657049308,0.5069316388198857,1.0,0.0,1.0000000000000002,1.0,0.0
743,3.4011442103967075e-08,2.8455024059537978e-12,25.88304777494123,0.5069234356970219,1.0,0.0,0.9999999999999999,1.0,0.0
744,3.4011442103967075e-08,3.0235350641366663e-12,25.873415809164843,0.5069192690314404,1.0,0.0,0.9999999999999999,1.0,0.0
745,3.4011442103967075e-08,3.912519398746923e-12,25.83358971936733,0.5069701804765155,1.0,0.0,1.0,1.0,0.0
746,3.4011442103967075e-08,3.782205622846345e-12,25.80823594837315,0.5069533836058897,1.0,0.0,0.9999999999999999,1.0,0.0
747,3.4011442103967075e-08,3.433723666965541e-12,25.791256354632182,0.5069402325676478,1.0,0.0,1.0000000000000002,1.0,0.0
748,3.4011442103967075e-08,3.4711504882694073e-12,25.771344513268822,0.5070011700517786,1.0,0.0,1.0000000000000002,1.0,0.0
749,3.4011442103967075e-08,2.997622918214883e-12,25.758928045996768,0.5069167950737513,1.0,0.0,1.0,1.0,0.0
750,3.4011442103967075e-08,2.5565937435917703e-12,25.754483342701633,0.5069358054854674,1.0,0.0,0.9999999999999999,1.0,0.0
751,3.4011442103967075e-08,3.1500160999173115e-12,25.743463402275975,0.5069739565171988,1.0,0.0,1.0,1.0,0.0
752,3.4011442103967075e-08,3.2549391218194483e-12,25.72302035821553,0.5069466127743196,1.0,0.0,1.0,1.0,0.0
753,3.4011442103967075e-08,3.3016965558065942e-12,25.7060212309025,0.5069582013129684,1.0,0.0,1.0,1.0,0.0
754,3.4011442103967075e-08,3.666224004505959e-12,25.680992392208932,0.5069445294415288,1.0,0.0,1.0000000000000002,1.0,0.0
755,3.4011442103967075e-08,2.849896359141136e-12,25.6713555863256,0.506871352377252,1.0,0.0,1.0000000000000002,1.0,0.0
756,3.4011442103967075e-08,2.89313268981171e-12,25.66321532446498,0.5068324200957239,1.0,0.0,1.0,1.0,0.0
757,3.4011442103967075e-08,2.9351039628285823e-12,25.65354326296207,0.5068042951030481,1.0,0.0,1.0000000000000002,1.0,0.0
758,3.4011442103967075e-08,3.3282132291530996e-12,25.636050609161547,0.506795050313789,1.0,0.0,1.0000000000000002,1.0,0.0
759,3.4011442103967075e-08,3.4044076465478707e-12,25.617956115011214,0.5067998680208677,1.0,0.0,0.9999999999999999,1.0,0.0
760,3.4011442103967075e-08,3.123140145655388e-12,25.60288100012994,0.5068497377995475,1.0,0.0,1.0,1.0000000000000002,0.0
761,3.4011442103967075e-08,2.7423917674329823e-12,25.595898296803167,0.5069101544504806,1.0,0.0,1.0,1.0,0.0
762,3.4011442103967075e-08,3.359231159057591e-12,25.574330718306957,0.5068256492641539,1.0,0.0,1.0000000000000002,1.0,0.0
763,3.4011442103967075e-08,3.3282781274857724e-12,25.55994910017723,0.5068571596726147,1.0,0.0,0.9999999999999999,1.0,0.0
764,3.4011442103967075e-08,3.0641719493437842e-12,25.547246252812492,0.5068856752901887,1.0,0.0,0.9999999999999999,1.0,0.0
765,3.4011442103967075e-08,3.1132713053904356e-12,25.53433292034542,0.5068369773862038,1.0,0.0,1.0,1.0,0.0
766,3.4011442103967075e-08,3.262704015125184e-12,25.51524207670169,0.5068794252918163,1.0,0.0,0.9999999999999999,1.0,0.0
767,3.4011442103967075e-08,3.1239879643156767e-12,25.504537575147793,0.5068838523739968,1.0,0.0,1.0000000000000002,1.0,0.0
768,3.4011442103967075e-08,3.1556389934456093e-12,25.489039192850132,0.5068329409289216,1.0,0.0,1.0,1.0,0.0
769,3.4011442103967075e-08,3.0683048695523886e-12,25.47437694554709,0.506833982595317,1.0,0.0,0.9999999999999999,1.0,0.0
770,3.4011442103967075e-08,4.676762048350402e-12,25.4341785090931,0.5068355450949101,1.0,0.0,0.9999999999999999,1.0,0.0
771,3.4011442103967075e-08,3.655475826360621e-12,25.417340086040472,0.5068598940469026,1.0,0.0,1.0,1.0,0.0
772,3.4011442103967075e-08,2.8173423702573244e-12,25.409848393949204,0.5067985659378734,1.0,0.0,1.0,1.0000000000000002,0.0
773,3.4011442103967075e-08,3.0939652742270612e-12,25.40071419356165,0.5067645815717235,1.0,0.0,1.0,1.0,0.0
774,3.4011442103967075e-08,3.3125455153073087e-12,25.384154748838576,0.5067725242779885,1.0,0.0,1.0,1.0,0.0
775,3.4011442103967075e-08,2.997557840884822e-12,25.374469881931876,0.5067826805253436,1.0,0.0,1.0,1.0,0.0
776,3.4011442103967075e-08,2.680863304032706e-12,25.370062377913115,0.5066929670070398,1.0,0.0,0.9999999999999999,1.0,0.0
777,3.4011442103967075e-08,2.885762786569009e-12,25.361560535446564,0.5067115867938576,1.0,0.0,1.0,1.0000000000000002,0.0
778,3.4011442103967075e-08,3.682122530835518e-12,25.335547711787406,0.5067363263707484,1.0,0.0,1.0,1.0,0.0
779,3.4011442103967075e-08,3.960268308872444e-12,25.314712094681855,0.5067243472072013,1.0,0.0,0.9999999999999999,1.0,0.0
780,3.4011442103967075e-08,4.204549754223897e-12,25.2891089139165,0.5068062482275395,1.0,0.0,1.0,1.0,0.0
781,3.4011442103967075e-08,2.866412000982791e-12,25.281898808699353,0.5068298159297354,1.0,0.0,1.0,1.0,0.0
782,3.4011442103967075e-08,3.6486352110027855e-12,25.259579447820407,0.5067873680241229,1.0,0.0,1.0,1.0,0.0
783,3.4011442103967075e-08,3.3808266378864367e-12,25.246604616525946,0.5067554669907638,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
784,3.4011442103967075e-08,3.1825713679719446e-12,25.230328171160018,0.5066769513862106,1.0,0.0,1.0000000000000002,1.0,0.0
785,3.4011442103967075e-08,2.8546076355671426e-12,25.22228777119664,0.5067121076270553,1.0,0.0,0.9999999999999999,1.0,0.0
786,3.4011442103967075e-08,3.6489450001449505e-12,25.198219810588004,0.5067324201217656,1.0,0.0,0.9999999999999999,1.0,0.0
787,3.4011442103967075e-08,3.2965330717690297e-12,25.180715101520956,0.506763800321927,1.0,0.0,0.9999999999999999,1.0,0.0
788,3.4011442103967075e-08,3.614172560218885e-12,25.15722338147083,0.5067721336530902,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
789,3.4011442103967075e-08,2.858155436807212e-12,25.144041768158747,0.5068131492674091,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
790,3.4011442103967075e-08,2.962746011248075e-12,25.132621688919976,0.5069104148670794,1.0,0.0,1.0,1.0,0.0
791,3.4011442103967075e-08,3.2374930820405e-12,25.118712520608547,0.5068703107108565,1.0,0.0,1.0,1.0,0.0
792,3.4011442103967075e-08,2.973703367215614e-12,25.11015456360874,0.5068723940436474,1.0,0.0,1.0,1.0,0.0
793,3.4011442103967075e-08,3.6049758506132485e-12,25.091481324851657,0.5069193992397398,1.0,0.0,1.0,1.0,0.0
794,3.4011442103967075e-08,3.4684956943794604e-12,25.073579962384166,0.5069477846490145,1.0,0.0,0.9999999999999999,1.0,0.0
795,3.4011442103967075e-08,3.3048706786836976e-12,25.05692941305175,0.5068671857116704,1.0,0.0,0.9999999999999999,1.0,0.0
796,3.4011442103967075e-08,3.1841522906267096e-12,25.045126855151313,0.5068178367661883,1.0,0.0,0.9999999999999999,1.0,0.0
797,3.4011442103967075e-08,3.3716997824273308e-12,25.03005718432558,0.5067269513731898,1.0,0.0,1.0000000000000002,1.0,0.0
798,3.4011442103967075e-08,3.839924213247773e-12,25.00443058811775,0.5066582013910934,1.0,0.0,1.0,1.0,0.0
799,3.4011442103967075e-08,3.5485905024014202e-12,24.981164889311547,0.5066846336758767,1.0,0.0,1.0,1.0,0.0
800,3.4011442103967075e-08,3.215795044478851e-12,24.965631893172336,0.5066957013813278,1.0,0.0,0.9999999999999999,1.0,0.0
801,3.4011442103967075e-08,2.946281602174309e-12,24.95536540381402,0.506727341998088,1.0,0.0,1.0000000000000002,1.0,0.0
802,3.4011442103967075e-08,2.731438516417346e-12,24.950429430817184,0.5067720034447908,1.0,0.0,1.0000000000000002,1.0,0.0
803,3.4011442103967075e-08,3.4561954343098664e-12,24.928460947666277,0.5067236961657041,1.0,0.0,1.0000000000000002,1.0,0.0
804,3.4011442103967075e-08,2.694080042161038e-12,24.92285051156868,0.5066940086734353,1.0,0.0,0.9999999999999999,1.0,0.0
805,3.4011442103967075e-08,3.020664953191236e-12,24.911477614848014,0.5066802065936962,1.0,0.0,1.0,1.0,0.0
806,3.4011442103967075e-08,3.5737818827915066e-12,24.89086089215657,0.5066296857735193,1.0,0.0,1.0000000000000002,1.0,0.0
807,3.4011442103967075e-08,3.4434748471716026e-12,24.872240183259997,0.5066683576384485,1.0,0.0,1.0000000000000002,1.0,0.0
808,3.4011442103967075e-08,3.3566245493059996e-12,24.851241764572784,0.5066583315993928,1.0,0.0,0.9999999999999999,1.0,0.0
809,3.4011442103967075e-08,3.0620323371844255e-12,24.84053418365586,0.5066986961722145,1.0,0.0,1.0,1.0000000000000002,0.0
810,3.4011442103967075e-08,3.2193027716816973e-12,24.82796900273642,0.5066898420078536,1.0,0.0,0.9999999999999999,1.0,0.0
811,3.4011442103967075e-08,3.602063977027568e-12,24.814383720224573,0.5066845034675772,1.0,0.0,0.9999999999999999,1.0,0.0
812,3.4011442103967075e-08,3.2207664873981835e-12,24.801987769782524,0.5067437482438155,1.0,0.0,0.9999999999999999,1.0,0.0
813,3.4011442103967075e-08,3.4919199621955942e-12,24.78049351808084,0.5067906232316085,1.0,0.0,0.9999999999999999,1.0,0.0
814,3.4011442103967075e-08,2.7545679913665626e-12,24.770059797951323,0.506739581578234,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
815,3.4011442103967075e-08,4.255951773376236e-12,24.74224161234241,0.5067032534626944,1.0,0.0,1.0000000000000002,1.0,0.0
816,3.4011442103967075e-08,3.3190579597762972e-12,24.727568265518073,0.5066989565888134,1.0,0.0,1.0,1.0,0.0
817,3.4011442103967075e-08,2.958180239333508e-12,24.715334598628406,0.5067071597116771,1.0,0.0,1.0000000000000002,1.0,0.0
818,3.4011442103967075e-08,3.4596061604124573e-12,24.69472850352949,0.5067253888735966,1.0,0.0,1.0,1.0,0.0
819,3.4011442103967075e-08,3.400938815920813e-12,24.681735985370057,0.5066894513829554,1.0,0.0,0.9999999999999999,1.0,0.0
820,3.4011442103967075e-08,2.553384099985554e-12,24.674237736533904,0.5067139305432472,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
821,3.4011442103967075e-08,3.7343763201127916e-12,24.650709240911535,0.5066692690965445,1.0,0.0,1.0,1.0,0.0
822,3.4011442103967075e-08,3.638553177211515e-12,24.63036573005296,0.5067066388784794,1.0,0.0,1.0,1.0,0.0
823,3.4011442103967075e-08,4.1461499770530595e-12,24.60066644794839,0.5066381493129819,1.0,0.0,1.0,1.0,0.0
824,3.4011442103967075e-08,3.911803887404352e-12,24.579299012851955,0.5067149722096427,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
825,3.4011442103967075e-08,3.2486810434863574e-12,24.567103044103746,0.5066820295098882,1.0,0.0,1.0000000000000002,1.0,0.0
826,3.4011442103967075e-08,3.0953011872538053e-12,24.561526728965905,0.5066799461770973,1.0,0.0,1.0,1.0,0.0
827,3.4011442103967075e-08,3.75655510277249e-12,24.5347195655794,0.5066811180517922,1.0,0.0,1.0,1.0000000000000002,0.0
828,3.4011442103967075e-08,3.172305738306464e-12,24.520982937866037,0.5067308576221725,1.0,0.0,0.9999999999999999,1.0,0.0
829,3.4011442103967075e-08,3.354953314093259e-12,24.503467467497067,0.5067036440875927,1.0,0.0,1.0000000000000002,1.0,0.0
830,3.4011442103967075e-08,2.96695159522574e-12,24.495653873962723,0.5066630190981721,1.0,0.0,1.0000000000000002,1.0,0.0
831,3.4011442103967075e-08,3.3819969416495642e-12,24.481914941632706,0.5066643211811663,1.0,0.0,1.0,1.0,0.0
832,3.4011442103967075e-08,2.903827486940429e-12,24.475833252033485,0.5067272117897886,1.0,0.0,0.9999999999999999,1.0,0.0
833,3.4011442103967075e-08,3.1332049542007843e-12,24.46498483641031,0.5066742170119226,1.0,0.0,0.9999999999999999,1.0,0.0
834,3.4011442103967075e-08,3.114366132829333e-12,24.456106545499516,0.506668227430149,1.0,0.0,1.0,1.0,0.0
835,3.4011442103967075e-08,3.3017438675963e-12,24.445767290829632,0.5066484357686365,1.0,0.0,1.0,1.0,0.0
836,3.4011442103967075e-08,3.4068899077801965e-12,24.426777832825262,0.5066764305530129,1.0,0.0,1.0000000000000002,1.0,0.0
837,3.4011442103967075e-08,2.965553628479576e-12,24.417547229667345,0.5066829409679842,1.0,0.0,1.0000000000000002,1.0,0.0
838,3.4011442103967075e-08,3.7822903083534775e-12,24.395262761768482,0.506662368056675,1.0,0.0,1.0,1.0,0.0
839,3.4011442103967075e-08,3.1857180135141868e-12,24.377425086287417,0.5066151024439838,1.0,0.0,1.0,1.0,0.0
840,3.4011442103967075e-08,3.295550340150601e-12,24.359932202784425,0.506573826413066,1.0,0.0,1.0,1.0,0.0
841,3.4011442103967075e-08,3.109670621307159e-12,24.346409675094165,0.5065891909923982,1.0,0.0,0.9999999999999999,1.0,0.0
842,3.4011442103967075e-08,2.8477972563848586e-12,24.339969912238544,0.5066322899395078,1.0,0.0,1.0,1.0,0.0
843,3.4011442103967075e-08,3.0106520002034814e-12,24.330957221531687,0.5066604149321836,1.0,0.0,1.0000000000000002,1.0,0.0
844,3.4011442103967075e-08,3.3426319317927847e-12,24.318108128053275,0.5067546857409673,1.0,0.0,0.9999999999999999,1.0,0.0
845,3.4011442103967075e-08,3.905112918674635e-12,24.29463113812181,0.5067320294968674,1.0,0.0,1.0000000000000002,1.0,0.0
846,3.4011442103967075e-08,3.9430909033880345e-12,24.273405612533836,0.5066749982617192,1.0,0.0,1.0,1.0,0.0
847,3.4011442103967075e-08,2.8509335067431576e-12,24.265209525844234,0.5066417951453659,1.0,0.0,1.0,1.0,0.0
848,3.4011442103967075e-08,3.4790795600056626e-12,24.24891448856306,0.5066117170281987,1.0,0.0,1.0000000000000002,1.0,0.0
849,3.4011442103967075e-08,3.847066591140437e-12,24.22979650661336,0.5066361961884905,1.0,0.0,1.0000000000000002,1.0,0.0
850,3.4011442103967075e-08,3.204234776197997e-12,24.217965842253008,0.5066192691095653,1.0,0.0,0.9999999999999999,1.0,0.0
851,3.4011442103967075e-08,3.930585771101217e-12,24.195751807058787,0.5066364566050894,1.0,0.0,0.9999999999999999,1.0,0.0
852,3.4011442103967075e-08,2.813649374423915e-12,24.188900595294857,0.5066252586913389,1.0,0.0,0.9999999999999999,1.0,0.0
853,3.4011442103967075e-08,3.181105301244999e-12,24.17834444160773,0.5066070295294194,1.0,0.0,1.0,1.0,0.0
854,3.4011442103967075e-08,3.0993506224642702e-12,24.167600822032057,0.5066161441103791,1.0,0.0,1.0,1.0,0.0
855,3.4011442103967075e-08,3.2067353439253858e-12,24.153586139164585,0.5066638003479687,1.0,0.0,0.9999999999999999,1.0,0.0
856,3.4011442103967075e-08,3.3937660857448606e-12,24.137228975897827,0.5066748680534198,1.0,0.0,1.0,1.0,0.0
857,3.4011442103967075e-08,3.787227602448059e-12,24.117916074900652,0.5067380190786409,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
858,3.4011442103967075e-08,3.069309960062003e-12,24.108111892914618,0.5067614565725373,1.0,0.0,1.0,1.0,0.0
859,3.4011442103967075e-08,3.430888270378022e-12,24.0906210031958,0.5067364565790478,1.0,0.0,0.9999999999999999,1.0,0.0
860,3.4011442103967075e-08,3.1092119817225346e-12,24.079174229716386,0.5067113263772588,1.0,0.0,0.9999999999999999,1.0,0.0
861,3.4011442103967075e-08,3.557540756650306e-12,24.066736407852957,0.5066356753552929,1.0,0.0,1.0000000000000002,1.0,0.0
862,3.4011442103967075e-08,3.5694226927152977e-12,24.04659276727288,0.5066615868068785,1.0,0.0,1.0,1.0,0.0
863,3.4011442103967075e-08,3.4385168670932297e-12,24.03473402317147,0.5066805972185945,1.0,0.0,0.9999999999999999,1.0,0.0
864,3.4011442103967075e-08,3.2558856260144656e-12,24.024984833148373,0.5066886701331588,1.0,0.0,0.9999999999999999,1.0,0.0
865,3.4011442103967075e-08,3.2902811364791087e-12,24.009571364823028,0.5066953107564295,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
866,3.4011442103967075e-08,3.01619472619634e-12,24.00090887254407,0.5066436180615578,1.0,0.0,0.9999999999999999,1.0,0.0
867,3.4011442103967075e-08,4.02841159905151e-12,23.978489882316072,0.5066615868068785,1.0,0.0,0.9999999999999999,1.0,0.0
868,3.4011442103967075e-08,3.676320699673377e-12,23.956527369551473,0.5066078107792159,1.0,0.0,1.0,1.0,0.0
869,3.4011442103967075e-08,3.0873009195355485e-12,23.947626023255502,0.5066399722291739,1.0,0.0,0.9999999999999999,1.0,0.0
870,3.4011442103967075e-08,3.2123414738203977e-12,23.93942249321682,0.5066531232674159,1.0,0.0,1.0000000000000002,1.0000000000000002,0.0
871,3.4011442103967075e-08,3.914686473892069e-12,23.920543098148002,0.5066178368182717,1.0,0.0,1.0,1.0,0.0
872,3.4011442103967075e-08,2.656008079287441e-12,23.916630261341815,0.5066006493227476,1.0,0.0,1.0,1.0,0.0
873,3.4011442103967075e-08,3.6213875165668286e-12,23.90158156742792,0.5066225243170509,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
874,3.4011442103967075e-08,3.6118999646483637e-12,23.889944708223414,0.5066325503561067,1.0,0.0,0.9999999999999999,1.0,0.0
875,3.4011442103967075e-08,3.5444361114120575e-12,23.86913255290342,0.5066378888963831,1.0,0.0,1.0000000000000002,1.0,0.0
876,3.4011442103967075e-08,2.999187235967579e-12,23.86046999376576,0.5067342430379576,1.0,0.0,1.0000000000000002,1.0,0.0
877,3.4011442103967075e-08,3.804671889306838e-12,23.838164720639238,0.5066266909826326,1.0,0.0,1.0,1.0,0.0
878,3.4011442103967075e-08,3.4328976804806818e-12,23.825156128707416,0.5066298159818188,1.0,0.0,1.0,1.0,0.0
879,3.4011442103967075e-08,4.329861991175126e-12,23.805943229263615,0.506604164946832,1.0,0.0,1.0000000000000002,1.0,0.0
880,3.4011442103967075e-08,3.9718712094866634e-12,23.78448978484964,0.5067243472072013,1.0,0.0,1.0000000000000002,1.0,0.0
881,3.4011442103967075e-08,3.3089015420159775e-12,23.768969126385798,0.5066575503495963,1.0,0.0,1.0,1.0,0.0
882,3.4011442103967075e-08,3.6335264449603506e-12,23.753060606582512,0.5066367170216882,1.0,0.0,1.0,1.0,0.0
883,3.4011442103967075e-08,3.3478586239181054e-12,23.738297530781534,0.5065700503723827,1.0,0.0,1.0,1.0,0.0
884,3.4011442103967075e-08,2.935574307473979e-12,23.73584409842481,0.5066260399411354,1.0,0.0,0.9999999999999999,1.0,0.0
885,3.4011442103967075e-08,3.1299349864685775e-12,23.725789239230018,0.506639711812575,1.0,0.0,1.0,1.0,0.0
886,3.4011442103967075e-08,3.2156436614946358e-12,23.714244939145956,0.5066438784781566,1.0,0.0,1.0000000000000002,1.0,0.0
887,3.4011442103967075e-08,2.9625458485112548e-12,23.707627217671728,0.5067091128361685,1.0,0.0,1.0,1.0,0.0
888,3.4011442103967075e-08,3.140028013605989e-12,23.698859147265356,0.5066921857572433,1.0,0.0,0.9999999999999999,1.0,0.0
889,3.4011442103967075e-08,2.7309971287446183e-12,23.69494952683804,0.5065627587076149,1.0,0.0,0.9999999999999999,1.0,0.0
890,3.4011442103967075e-08,3.0690355623858126e-12,23.68500550855068,0.5064938785172192,1.0,0.0,0.9999999999999999,1.0,0.0
891,3.4011442103967075e-08,3.235596814797493e-12,23.67221522750863,0.5065381493390236,1.0,0.0,1.0000000000000002,1.0,0.0
892,3.4011442103967075e-08,2.8432420716594354e-12,23.66838545302796,0.5065675764146936,1.0,0.0,1.0,1.0,0.0
893,3.4011442103967075e-08,4.00113703045941e-12,23.64940981177931,0.506552342043661,1.0,0.0,0.9999999999999999,1.0,0.0
894,3.4011442103967075e-08,3.994347235961896e-12,23.626326030970557,0.5065007795570886,1.0,0.0,1.0,1.0,0.0
895,3.4011442103967075e-08,3.753558902852347e-12,23.60939287242884,0.5065786441201447,1.0,0.0,0.9999999999999999,1.0,0.0
896,3.4011442103967075e-08,3.1380538626976838e-12,23.601605960830312,0.5065415347548087,1.0,0.0,0.9999999999999999,1.0,0.0
897,3.4011442103967075e-08,3.133666581124968e-12,23.589418321951698,0.5065624982910161,1.0,0.0,1.0,1.0,0.0
898,3.4011442103967075e-08,3.5246006280043366e-12,23.57594879319716,0.5065997378646516,1.0,0.0,1.0,1.0,0.0
899,3.4011442103967075e-08,3.2298649128413535e-12,23.563708936660518,0.5066678368052508,1.0,0.0,1.0,1.0,0.0
900,3.4011442103967075e-08,2.6906305515421487e-12,23.561617711206374,0.5065871076596073,1.0,0.0,0.9999999999999999,1.0000000000000002,0.0
901,3.4011442103967075e-08,3.698568787261266e-12,23.543726855441374,0.5065406232967127,1.0,0.0,1.0000000000000002,1.0,0.0
902,3.4011442103967075e-08,4.0463162486294194e-12,23.5251866260477,0.5065316389240524,1.0,0.0,1.0000000000000002,1.0,0.0
903,3.4011442103967075e-08,3.3686100029154026e-12,23.514181421767326,0.506556638917542,1.0,0.0,0.9999999999999998,1.0000000000000002,0.0
904,3.4011442103967075e-08,3.1679448754913064e-12,23.503843187260273,0.506573826413066,1.0,0.0,1.0,1.0000000000000002,0.0
905,3.4011442103967075e-08,3.663845665434857e-12,23.487709973642286,0.5064678368573341,1.0,0.0,1.0000000000000002,1.0,0.0
906,3.4011442103967075e-08,3.1806751877657275e-12,23.47949694577897,0.5064725243561135,1.0,0.0,0.9999999999999999,1.0,0.0
907,3.4011442103967075e-08,3.614100945090847e-12,23.466313746100358,0.5065369774643288,1.0,0.0,0.9999999999999999,1.0,0.0
908,3.4011442103967075e-08,3.50103933272514e-12,23.45360769163953,0.5065528628768586,1.0,0.0,1.0,1.0,0.0
909,3.4011442103967075e-08,3.004394831458025e-12,23.44524076165618,0.5064825503951692,1.0,0.0,0.9999999999999999,1.0,0.0
910,3.4011442103967075e-08,2.8161187676372157e-12,23.440645303736225,0.5064720035229158,1.0,0.0,0.9999999999999999,1.0,0.0
911,3.4011442103967075e-08,3.501980691681671e-12,23.424915798633617,0.5064673160241364,1.0,0.0,1.0,1.0,0.0
912,3.4011442103967075e-08,3.4057649364507443e-12,23.41316063071016,0.5064627587336565,1.0,0.0,1.0000000000000002,1.0,0.0
913,3.4011442103967075e-08,3.802803913708147e-12,23.398097075763776,0.5064337222828849,1.0,0.0,1.0,1.0,0.0
914,3.4011442103967075e-08,3.634151704605538e-12,23.383898069233222,0.5064458316547313,1.0,0.0,1.0000000000000002,1.0,0.0
915,3.4011442103967075e-08,3.4982331293972674e-12,23.368916855897236,0.5064403629061555,1.0,0.0,1.0000000000000002,1.0,0.0
